run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay,src_id
14/03/2025 09:52,2025-01-01,BRISTOL,TURKEY,ANTALYA,JET2.COM LTD,D,S,5,0,0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9,77.777778,7.0,01305
14/03/2025 09:52,2025-01-01,BRISTOL,TURKEY,ANTALYA,SUNEXPRESS,A,S,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1,0.0,30.0,01305
14/03/2025 09:52,2025-01-01,BRISTOL,TURKEY,ANTALYA,SUNEXPRESS,D,S,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,0.0,18.0,01305
14/03/2025 09:52,2025-01-01,BRISTOL,TURKEY,ISTANBUL ATATURK,EASYJET UK LTD,A,S,9,0,0,0.0,11.111111,33.333333,22.222222,22.222222,11.111111,0.0,0.0,0.0,0.0,0.0,25.0,0,0.0,,01305
14/03/2025 09:52,2025-01-01,BRISTOL,TURKEY,ISTANBUL ATATURK,EASYJET UK LTD,D,S,9,0,0,0.0,66.666667,11.111111,22.222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0.0,,01305
14/03/2025 09:52,2025-01-01,CARDIFF WALES,BARBADOS,BRIDGETOWN,TUI AIRWAYS LTD,A,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,1.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,BARBADOS,BRIDGETOWN,TUI AIRWAYS LTD,D,C,2,0,0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,52.0,1,100.0,13.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,ROMANIA,BUCHAREST (OTOPENI),RYANAIR,A,S,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),AER LINGUS,A,S,1,0,1,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),AER LINGUS,D,S,1,0,1,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),EMERALD AIRLINES UK LTD,A,S,30,0,0,13.333333,46.666667,13.333333,6.666667,10.0,3.333333,3.333333,3.333333,0.0,0.0,0.0,21.0,22,47.826087,37.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),EMERALD AIRLINES UK LTD,D,S,29,0,0,6.896552,51.724138,24.137931,0.0,6.896552,3.448276,3.448276,3.448276,0.0,0.0,0.0,19.0,22,47.826087,34.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,LOGANAIR LTD,A,C,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,LOGANAIR LTD,D,C,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,A,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,A,S,16,0,1,23.529412,17.647059,17.647059,23.529412,5.882353,5.882353,0.0,0.0,0.0,0.0,5.882353,15.0,17,77.777778,9.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,D,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,D,S,16,0,1,11.764706,29.411765,23.529412,17.647059,5.882353,5.882353,0.0,0.0,0.0,0.0,5.882353,12.0,17,77.777778,7.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,LEEDS BRADFORD,EASTERN AIRWAYS,A,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,LEEDS BRADFORD,EASTERN AIRWAYS,D,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,54.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,LEEDS BRADFORD,LOGANAIR LTD,D,C,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,A,C,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,D,C,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,DENMARK,COPENHAGEN,RYANAIR,A,S,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,99.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,FINLAND,ENONTEKIO,ENTER AIR,D,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,FRANCE,BORDEAUX,AIR NOSTRUM,A,C,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,FRANCE,CHAMBERY,TUI AIRWAYS LTD,A,C,4,0,0,0.0,0.0,50.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,87.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,FRANCE,CHAMBERY,TUI AIRWAYS LTD,D,C,4,0,0,0.0,0.0,50.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,84.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,FRANCE,LORIENT,CHALAIR,A,C,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,FRANCE,LORIENT,CHALAIR,D,C,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,629.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,FRANCE,PARIS (LE BOURGET),BRITISH AIRWAYS PLC,D,C,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,FRANCE,PARIS (ORLY),EASTERN AIRWAYS,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,21.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,FRANCE,PARIS (ORLY),EASTERN AIRWAYS,D,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.666667,5.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,FRANCE,PAU,LUXWING,A,C,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,FRANCE,PAU,LUXWING,D,C,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,FRANCE,PERPIGNAN,THALAIR,A,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,FRANCE,PERPIGNAN,THALAIR,D,C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,68.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,IRISH REPUBLIC,DUBLIN,RYANAIR,A,S,18,0,0,11.111111,44.444444,16.666667,16.666667,0.0,11.111111,0.0,0.0,0.0,0.0,0.0,13.0,20,80.0,15.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,IRISH REPUBLIC,DUBLIN,RYANAIR,D,S,17,0,0,0.0,29.411765,41.176471,11.764706,5.882353,11.764706,0.0,0.0,0.0,0.0,0.0,16.0,20,80.0,18.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,NETHERLANDS,AMSTERDAM,KLM,A,S,58,0,4,0.0,17.741935,46.774194,14.516129,9.677419,4.83871,0.0,0.0,0.0,0.0,6.451613,16.0,82,67.41573,13.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,NETHERLANDS,AMSTERDAM,KLM,D,S,57,0,5,0.0,12.903226,41.935484,16.129032,16.129032,4.83871,0.0,0.0,0.0,0.0,8.064516,19.0,82,68.539326,16.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN,ALICANTE,TUI AIRWAYS LTD,A,C,8,0,0,12.5,25.0,37.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9,88.888889,2.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN,ALICANTE,TUI AIRWAYS LTD,D,C,8,0,0,0.0,25.0,50.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9,100.0,2.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN,ALICANTE,VUELING AIRLINES,A,S,12,0,0,8.333333,41.666667,33.333333,16.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9,88.888889,3.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN,ALICANTE,VUELING AIRLINES,D,S,13,0,0,0.0,61.538462,30.769231,0.0,0.0,0.0,0.0,7.692308,0.0,0.0,0.0,23.0,9,88.888889,5.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN,MALAGA,TUI AIRWAYS LTD,A,C,4,0,0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,75.0,8.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN,MALAGA,TUI AIRWAYS LTD,D,C,4,0,0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,100.0,3.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN,MALAGA,VUELING AIRLINES,A,S,2,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN,MALAGA,VUELING AIRLINES,D,S,2,0,0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN,SEVILLE,AIR NOSTRUM,D,C,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN(CANARY ISLANDS),ARRECIFE,TUI AIRWAYS LTD,A,C,8,0,0,0.0,25.0,12.5,25.0,25.0,0.0,0.0,12.5,0.0,0.0,0.0,43.0,8,62.5,15.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN(CANARY ISLANDS),ARRECIFE,TUI AIRWAYS LTD,D,C,9,0,0,0.0,11.111111,55.555556,11.111111,22.222222,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8,100.0,2.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN(CANARY ISLANDS),FUERTEVENTURA,TUI AIRWAYS LTD,A,C,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN(CANARY ISLANDS),LAS PALMAS,TUI AIRWAYS LTD,A,C,4,0,0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4,75.0,20.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN(CANARY ISLANDS),LAS PALMAS,TUI AIRWAYS LTD,D,C,4,0,0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4,100.0,2.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),JET2.COM LTD,A,C,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),RYANAIR,A,S,5,0,0,40.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),RYANAIR,D,S,5,0,0,0.0,20.0,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0.0,,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,A,C,12,0,0,0.0,8.333333,50.0,8.333333,33.333333,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14,71.428571,16.0,
14/03/2025 09:52,2025-01-01,CARDIFF WALES,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,D,C,13,0,0,0.0,53.846154,46.153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14,92.857143,6.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,TUI AIRWAYS LTD,A,S,5,0,0,0.0,20.0,20.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4,75.0,5.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,TUI AIRWAYS LTD,D,S,4,0,0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4,75.0,17.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,MEXICO,CANCUN,TUI AIRWAYS LTD,A,S,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0,0.0,,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,BULGARIA,SOFIA,JET2.COM LTD,A,C,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,34.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,BULGARIA,SOFIA,JET2.COM LTD,D,C,2,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,100.0,0.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,CZECH REPUBLIC,PRAGUE,JET2.COM LTD,A,S,9,0,0,55.555556,22.222222,11.111111,0.0,0.0,0.0,11.111111,0.0,0.0,0.0,0.0,19.0,9,100.0,1.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,CZECH REPUBLIC,PRAGUE,JET2.COM LTD,D,S,9,0,0,0.0,88.888889,0.0,0.0,0.0,0.0,11.111111,0.0,0.0,0.0,0.0,16.0,9,100.0,0.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,CZECH REPUBLIC,PRAGUE,RYANAIR,A,S,9,0,0,0.0,22.222222,22.222222,33.333333,0.0,11.111111,0.0,11.111111,0.0,0.0,0.0,43.0,10,80.0,8.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,CZECH REPUBLIC,PRAGUE,RYANAIR,D,S,9,0,0,11.111111,22.222222,33.333333,22.222222,0.0,11.111111,0.0,0.0,0.0,0.0,0.0,17.0,10,90.0,2.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,LATVIA,RIGA,RYANAIR,A,S,11,0,0,9.090909,0.0,36.363636,27.272727,18.181818,0.0,9.090909,0.0,0.0,0.0,0.0,30.0,11,63.636364,31.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,LATVIA,RIGA,RYANAIR,D,S,11,0,0,0.0,36.363636,45.454545,9.090909,0.0,9.090909,0.0,0.0,0.0,0.0,0.0,11.0,11,72.727273,15.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,POLAND,GDANSK,RYANAIR,A,S,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0.0,,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,POLAND,GDANSK,WIZZ AIR,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,POLAND,KATOWICE,JET2.COM LTD,A,S,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,412.0,0,0.0,,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,POLAND,KRAKOW,JET2.COM LTD,A,S,8,0,1,0.0,55.555556,11.111111,11.111111,0.0,11.111111,0.0,0.0,0.0,0.0,11.111111,14.0,8,75.0,9.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,POLAND,KRAKOW,JET2.COM LTD,D,S,9,0,0,0.0,55.555556,11.111111,11.111111,0.0,22.222222,0.0,0.0,0.0,0.0,0.0,23.0,8,100.0,0.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,POLAND,KRAKOW,RYANAIR,A,S,16,0,0,0.0,25.0,18.75,18.75,12.5,6.25,6.25,12.5,0.0,0.0,0.0,56.0,16,81.25,11.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,POLAND,KRAKOW,RYANAIR,D,S,16,0,0,0.0,56.25,31.25,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,17.0,16,68.75,19.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,POLAND,LODZ LUBLINEK,RYANAIR,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,66.666667,16.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,POLAND,LODZ LUBLINEK,RYANAIR,D,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,100.0,1.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,POLAND,RZESZOW,RYANAIR,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,90.909091,7.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,POLAND,RZESZOW,RYANAIR,D,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,100.0,2.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,POLAND,WROCLAW,RYANAIR,A,S,16,0,0,6.25,37.5,0.0,6.25,25.0,12.5,12.5,0.0,0.0,0.0,0.0,38.0,16,81.25,6.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,POLAND,WROCLAW,RYANAIR,D,S,16,0,0,0.0,50.0,18.75,18.75,0.0,6.25,6.25,0.0,0.0,0.0,0.0,18.0,16,81.25,7.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,ROMANIA,BUCHAREST (OTOPENI),WIZZ AIR MALTA,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,SINGAPORE,SINGAPORE,SINGAPORE AIRLINES,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,24.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,EGYPT,HURGHADA,TUI AIRWAYS LTD,A,S,4,0,0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3,100.0,0.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,EGYPT,HURGHADA,TUI AIRWAYS LTD,D,S,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,2.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,EGYPT,SHARM EL SHEIKH (OPHIRA),TUI AIRWAYS LTD,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,100.0,3.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,EGYPT,SHARM EL SHEIKH (OPHIRA),TUI AIRWAYS LTD,D,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,4.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,MOROCCO,MARRAKESH,JET2.COM LTD,A,S,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,MOROCCO,MARRAKESH,RYANAIR UK LTD,A,S,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0.0,,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,TUNISIA,ENFIDHA - HAMMAMET INTL,TUI AIRWAYS LTD,A,C,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0.0,,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),AER LINGUS,A,S,14,0,0,14.285714,57.142857,14.285714,0.0,7.142857,7.142857,0.0,0.0,0.0,0.0,0.0,12.0,42,80.434783,11.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),AER LINGUS,D,S,13,0,0,15.384615,61.538462,7.692308,0.0,0.0,7.692308,7.692308,0.0,0.0,0.0,0.0,16.0,42,73.913043,14.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BELFAST INTERNATIONAL,EASYJET UK LTD,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,28.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BELFAST INTERNATIONAL,RYANAIR UK LTD,A,S,11,0,0,0.0,54.545455,18.181818,18.181818,0.0,0.0,9.090909,0.0,0.0,0.0,0.0,20.0,17,94.117647,5.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BELFAST INTERNATIONAL,RYANAIR UK LTD,D,S,11,0,0,0.0,54.545455,36.363636,0.0,9.090909,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17,94.117647,6.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BIRMINGHAM,BLUE ISLANDS LIMITED,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BOURNEMOUTH,JET2.COM LTD,A,C,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BOURNEMOUTH,JET2.COM LTD,D,C,1,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0.0,,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BRISTOL,JET2.COM LTD,D,S,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0,0.0,,
14/03/2025 09:52,2025-01-01,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,JERSEY,BLUE ISLANDS LIMITED,A,S,12,0,0,16.666667,41.666667,16.666667,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12,57.142857,21.0,
